Emp. Bernstein for CIPS,ESLB,Implicit Exploration Bound,L = 1 Emp. SM for CIPS,LS Bound,dataset,temp_0,temp
0.8326031038255796,0.9892423881068902,0.3318970133532421,0.3239063754509737,0.2531531468248445,vehicle,0.3,0.5
0.9065191144233362,1.0,0.3451964419188344,0.3980108178508666,0.22376370621611902,vehicle,0.25,0.5
1.0,1.0,0.5789235582472362,0.6205001659842586,0.5004734135928466,vehicle,0.2,0.5
0.4327421355719032,0.6629066526049265,0.15682495529531426,0.20531372055278582,0.13800343984834332,yeast,0.3,0.1
0.5715550747009214,0.7629702388438823,0.2987667387388207,0.33611043864912493,0.2845434708220824,yeast,0.25,0.1
0.6059731291384838,0.9866645391453425,0.34432871971448803,0.3839392162968485,0.32326880925133616,yeast,0.2,0.1
0.5231236171920661,0.6574439571904395,0.24544120587001583,0.26839951020475605,0.2290342548713268,yeast,0.3,0.2
0.48709646935341,0.8006629611667285,0.1293544566463878,0.24110602380642568,0.08948357885995457,yeast,0.25,0.2
0.60826407440914,0.9851263579137669,0.371434230226237,0.38784827825501494,0.35698773492417746,yeast,0.2,0.2
0.4123008611899845,0.65506805774634,0.09080577421269985,0.10090410588399684,0.04002172588881482,yeast,0.3,0.3
0.6525440378497566,0.7826738409227749,0.3111518135277009,0.33705446756857566,0.28141216854880463,yeast,0.25,0.3
0.6801895577235003,1.0,0.39476292040561783,0.40712443745260624,0.37488922598376,yeast,0.2,0.3
0.6859169252296845,0.7262768137103169,0.3113703249123356,0.2929894664221452,0.2777281947724084,yeast,0.3,0.4
0.743880105576997,0.8572095173351216,0.32721551456740977,0.32608799346796224,0.2781423071991721,yeast,0.25,0.4
0.8011939652842921,1.0,0.39800283583242,0.41663019747963304,0.3506978008301391,yeast,0.2,0.4
0.7725927845213109,0.8213037060520915,0.3199190394268036,0.2804164626458396,0.26672687096125725,yeast,0.3,0.5
0.8973118244574262,0.9983905331164895,0.43321345051258026,0.4153282359333019,0.39922693936127335,yeast,0.25,0.5
0.9324422103403062,1.0,0.4363606185148357,0.44197769507090945,0.3774141577522322,yeast,0.2,0.5
0.4008750645262264,0.714737770850298,0.09210123069461397,0.16479237782039027,0.06885173728733313,yeast,0.3,0.1
0.5482736884191769,0.7867413836256133,0.18130490763703688,0.28267522806584583,0.15404544691728986,yeast,0.25,0.1
0.6209463252939942,1.0,0.3290060789993078,0.37385983890078506,0.30655756880550455,yeast,0.2,0.1
0.3137258964205603,0.7071334264044479,0.0039352649960841465,0.07294498172978779,-0.0,yeast,0.3,0.2
0.632417716524658,0.8157441364385349,0.32096117482794745,0.35643151917300214,0.3008405370152599,yeast,0.25,0.2
0.644081601936295,1.0,0.3108754445135573,0.37436758035294965,0.2725878480916344,yeast,0.2,0.2
0.5625476755122664,0.7071154916395108,0.23006319731558694,0.22314621866838028,0.19052850221042977,yeast,0.3,0.3
0.6761693403269218,0.8018727331261799,0.32175188658327825,0.33739525995753766,0.27774727355720513,yeast,0.25,0.3
0.6850944878851362,1.0,0.3964495270551016,0.38970898624772116,0.3550226195489932,yeast,0.2,0.3
0.6130776495733189,0.710754118299541,0.24056914463746712,0.19234260918045648,0.16686550991619892,yeast,0.3,0.4
0.7114135469748615,0.83891353507473,0.3199583535547462,0.2821705490452045,0.23275227257074685,yeast,0.25,0.4
0.7821042179608474,1.0,0.44060553061022106,0.4051276724855101,0.37044857697923156,yeast,0.2,0.4
0.816951920507101,0.9022174309031122,0.4031834398663482,0.3486562817961106,0.33881571641708746,yeast,0.3,0.5
0.7930083119969892,0.9073618535215422,0.3699104223877884,0.28565415849758274,0.25367919232646907,yeast,0.25,0.5
0.9061039322175576,1.0,0.4984659838293297,0.443193347852481,0.40978878198429336,yeast,0.2,0.5
0.4599770267211412,0.7123408049317612,0.11249735455508543,0.17106635404830595,0.09324875065291068,yeast,0.3,0.1
0.6097422317364861,0.8284216826935556,0.2334293384139671,0.30901445920806886,0.21276795401275791,yeast,0.25,0.1
0.6657169705653405,1.0,0.38005678891867556,0.4041686566088124,0.366337355091575,yeast,0.2,0.1
0.5244864712202043,0.7698117401369078,0.1814439335519739,0.21112651035719115,0.15746935885954944,yeast,0.3,0.2
0.6281242763695835,0.8933350311568149,0.252966505164213,0.31390955909592677,0.22103166697294335,yeast,0.25,0.2
0.6798598578186744,1.0,0.3908120328540026,0.40733918063759295,0.3694974051723083,yeast,0.2,0.2
0.6493285744728964,0.78008486734275,0.3056488503020012,0.287021011435706,0.25892280327998035,yeast,0.3,0.3
0.6769792938997842,0.8527347807610098,0.2963117501672889,0.308775118782104,0.23161974990140533,yeast,0.25,0.3
0.7372121885838196,1.0,0.4006198693521722,0.39575956377363636,0.3211213542088461,yeast,0.2,0.3
0.6378970160138183,0.7631075484245339,0.2722326518632283,0.2106350456037762,0.18844773955267843,yeast,0.3,0.4
0.7259649531669391,0.8477659418359993,0.3543328568449552,0.2882769186930859,0.24581693001513158,yeast,0.25,0.4
0.7811310254141016,1.0,0.34563496262549226,0.34045450288149165,0.16514544634550357,yeast,0.2,0.4
0.760725429275997,0.8419225684837949,0.3797233086795699,0.29510259485648077,0.2841675428736745,yeast,0.3,0.5
0.7894827055402915,0.8754280444075516,0.4113692608643644,0.29822633621182854,0.27178635432004966,yeast,0.25,0.5
0.8495254369541027,1.0,0.4852884851627095,0.36003258316046327,0.293808356472747,yeast,0.2,0.5
0.4069675483021615,0.5501859506978244,0.2930259278424103,0.3236329898641729,0.281783181885059,page-blocks,0.3,0.1
0.4639354529083855,0.6927634086961427,0.3739775677079516,0.4719211546317432,0.35323720037743955,page-blocks,0.25,0.1
0.7086678735931792,0.9285120733930297,0.3724611044899886,0.6911694780774813,0.30436237092404006,page-blocks,0.2,0.1
0.3256899340179006,0.5560880230708717,0.21677687940492243,0.24501467547473804,0.2005942598196941,page-blocks,0.3,0.2
0.4484515070889592,0.7006245864347963,0.3594668685889589,0.450454723921777,0.33395956067400195,page-blocks,0.25,0.2
0.7914140810677016,0.9289713989431898,0.4857162736665439,0.7410852374489113,0.4242214373765859,page-blocks,0.2,0.2
0.30990110148406314,0.5370674760455124,0.19447432713141935,0.20241366685454965,0.1645312794945,page-blocks,0.3,0.3
0.39653708517689995,0.669797825164948,0.3095812797159054,0.3697499380919118,0.2638010043136124,page-blocks,0.25,0.3
0.7719796648418886,0.9613868249989004,0.48988023663059255,0.7159472141950325,0.40423018164935864,page-blocks,0.2,0.3
0.3649811984528349,0.5381107548409942,0.23252504739589194,0.21523103269911475,0.18741162382390059,page-blocks,0.3,0.4
0.4385300974186465,0.669144235501265,0.3341708422184349,0.34657280921050787,0.26627340876984484,page-blocks,0.25,0.4
0.8126143666621365,0.9534524956598227,0.5680491057661217,0.7229936850328325,0.46504442948263813,page-blocks,0.2,0.4
0.4328197032353505,0.5521900543221133,0.28043797517312,0.24393054972354103,0.22379680702432844,page-blocks,0.3,0.5
0.5097179186635806,0.6945397291938099,0.38130162656274985,0.3559004611442419,0.29731197759049466,page-blocks,0.25,0.5
0.5569391383121296,0.8497277392488823,0.38067136620188724,0.5361264401340587,0.19102942650623211,page-blocks,0.2,0.5
0.4180256566821351,0.5979391255577476,0.2859102283652805,0.31739476830833263,0.2748077589120292,page-blocks,0.3,0.1
0.42137981075751085,0.7416635716835525,0.3197086648185797,0.42724036106514535,0.29704426994774974,page-blocks,0.25,0.1
0.8928811982240186,1.0,0.5862979667306004,0.798941893624051,0.541793115768306,page-blocks,0.2,0.1
0.4273711331185409,0.6149004882849312,0.2933788024639541,0.3192039781848886,0.27899084353124143,page-blocks,0.3,0.2
0.5250389883022573,0.7475243222281308,0.40618764606169705,0.4906638092029509,0.38221250452118,page-blocks,0.25,0.2
0.8424745328407784,1.0,0.5256277242650239,0.7617559441182868,0.46792882563160054,page-blocks,0.2,0.2
0.39390872847581787,0.5660231877950712,0.25699831517995714,0.26244060004856296,0.22783721807970111,page-blocks,0.3,0.3
0.34171087203821615,0.7106251229230276,0.24801675136722678,0.31000418796556967,0.1954206026338817,page-blocks,0.25,0.3
0.8189327689024245,1.0,0.5285142431127386,0.7304048054782742,0.4449454142437799,page-blocks,0.2,0.3
0.33892183120831076,0.5625395576241429,0.19786048288234281,0.17537350744905425,0.14723685806264575,page-blocks,0.3,0.4
0.45180400536152193,0.679006551463121,0.33299667585619064,0.33928163657354177,0.2611310693665093,page-blocks,0.25,0.4
0.8503380505671306,1.0,0.5981387000593835,0.7304356571494619,0.4971407274172137,page-blocks,0.2,0.4
0.44054778748353013,0.5829988747769274,0.2813636390877954,0.2401107651331035,0.22109079555503297,page-blocks,0.3,0.5
0.4333148031073896,0.6937973803044366,0.31058028971764,0.2726939801736007,0.2111939941467139,page-blocks,0.25,0.5
0.8262517958771148,1.0,0.6127127206124561,0.686268951327198,0.48183273032148116,page-blocks,0.2,0.5
0.41525974888192013,0.6222576968689791,0.2618622576679654,0.2948532220463168,0.25060453755904527,page-blocks,0.3,0.1
0.47025171847518554,0.7787492866135541,0.3379126349313515,0.44385213033501764,0.31606052652067534,page-blocks,0.25,0.1
0.9709208911100076,1.0,0.6616539525839089,0.8389120372549513,0.6248656863313539,page-blocks,0.2,0.1
0.34789480634475817,0.635252152073162,0.19895529553779862,0.22802585822249125,0.1822621269734838,page-blocks,0.3,0.2
0.4006852083583102,0.76848376368081,0.27860656405065853,0.3807794212918901,0.2485805977843709,page-blocks,0.25,0.2
0.8649720320946434,1.0,0.5236091974139082,0.7613872910381362,0.46407185181292726,page-blocks,0.2,0.2
0.40293416454498693,0.6273302015222716,0.24821033959368158,0.25117621837772136,0.21661130865549144,page-blocks,0.3,0.3
0.2597167895338449,0.7634676574845823,0.1599768484376923,0.22477746387193925,0.09831807240215573,page-blocks,0.25,0.3
0.8605921392128412,1.0,0.55980323141483,0.7398680583947608,0.47582188702160205,page-blocks,0.2,0.3
0.4704884304952631,0.6100755397412327,0.30596993826195557,0.28383558609504084,0.2602174316369907,page-blocks,0.3,0.4
0.537061166702496,0.7954888335129884,0.39385014404842505,0.3880350691889671,0.32090712325245907,page-blocks,0.25,0.4
0.8315987808801404,1.0,0.5779437125867294,0.6935790858984299,0.4606073378178458,page-blocks,0.2,0.4
0.37608662340158255,0.5503446295314531,0.21378664637535774,0.1653223173168118,0.1456138338058262,page-blocks,0.3,0.5
0.44103877347044174,0.7611362944675326,0.30920860748376566,0.26262820388933583,0.20427360889401372,page-blocks,0.25,0.5
0.812017884335002,1.0,0.5982332965574019,0.6554927857067936,0.45691532348739106,page-blocks,0.2,0.5
0.2220548906498858,0.32497042306854995,0.09387480181133369,0.09785940497325449,0.08620999976013291,optdigits,0.3,0.1
0.2981444069009671,0.3825544907582768,0.16507191427840887,0.17389805998271096,0.15799799814012871,optdigits,0.25,0.1
0.3016186301743171,0.5547855637115618,0.1182925158473666,0.1779950162329105,0.099641922053225,optdigits,0.2,0.1
0.21084370433567562,0.3253092290918174,0.07715730030503905,0.07911878183705578,0.06711146757234218,optdigits,0.3,0.2
0.15099759306948377,0.3970780341613996,0.010013074585996143,0.038721988074670796,-0.0,optdigits,0.25,0.2
0.3382434537729773,0.5392904915507551,0.1783146040903183,0.2076940704822968,0.16442627076675276,optdigits,0.2,0.2
0.2236988028108602,0.33364322952173314,0.06955944084502239,0.060747118834350015,0.05135709890771368,optdigits,0.3,0.3
0.2908188069342876,0.4085903024202407,0.12666396537545274,0.12641241476434611,0.10642634694484257,optdigits,0.25,0.3
0.33944432838277094,0.5437895147328841,0.13582662903371379,0.17577214623648474,0.10176632336435877,optdigits,0.2,0.3
0.2829213340901699,0.34574722165971494,0.09757328480283206,0.0785017559792672,0.0732602036400807,optdigits,0.3,0.4
0.2973863724091428,0.4199682210364909,0.1019539888862221,0.08250066016562173,0.06727079795218688,optdigits,0.25,0.4
0.4033836760000563,0.5655811340305535,0.17641625044016174,0.18656258594979544,0.1374358066103043,optdigits,0.2,0.4
0.34462803267986286,0.3966534233771586,0.12340359657462853,0.09832802485773097,0.09518279752024465,optdigits,0.3,0.5
0.42281946531739184,0.5051616881321086,0.1930109800024744,0.1715136008228329,0.1656575858060606,optdigits,0.25,0.5
0.47713895927538186,0.6823654700407595,0.21345947940316387,0.20217408090327263,0.1711591605552965,optdigits,0.2,0.5
0.25977041620218183,0.3463302634148002,0.11933546275795111,0.12255479537870428,0.11284757907787096,optdigits,0.3,0.1
0.31894147521449845,0.4310418233428993,0.1682591625969672,0.18071924070324566,0.16113023955561498,optdigits,0.25,0.1
0.3235472945949087,0.5658865338900481,0.13382258970806546,0.1853042176095804,0.11767481015679697,optdigits,0.2,0.1
0.2622844622391794,0.34161137157807414,0.1184774879757394,0.11827440896453892,0.10915964059647414,optdigits,0.3,0.2
0.22378881553264154,0.4245918691882113,0.06554325565009125,0.08636991397667675,0.04926165762309356,optdigits,0.25,0.2
0.3653797743802489,0.5895505171838271,0.2001525798820397,0.22308318273784342,0.1849195864332091,optdigits,0.2,0.2
0.2984128931297138,0.3446843099426025,0.1433026979312099,0.1302134129021295,0.12448376026087125,optdigits,0.3,0.3
0.2216786102934117,0.4089158574772553,0.056904829414946005,0.04748093896819475,0.018896745989784764,optdigits,0.25,0.3
0.36806618643317063,0.5885525130700667,0.18242168249212906,0.1919438150157682,0.13901039262231532,optdigits,0.2,0.3
0.3184633651837905,0.3740134186320579,0.14216307825613037,0.11349652382589882,0.10936620561524905,optdigits,0.3,0.4
0.361688031392581,0.4734970476747053,0.18196786501075862,0.1472645688136093,0.13727473197414156,optdigits,0.25,0.4
0.4174004308194902,0.6827827486349839,0.2353028258607916,0.19922536581210412,0.17013215141280458,optdigits,0.2,0.4
0.37711139709906577,0.4263129664123833,0.18188518882613175,0.1414561394933767,0.13911104604750546,optdigits,0.3,0.5
0.3900631119155183,0.48541609668390706,0.19896109420290478,0.14158126011478947,0.13573257319644502,optdigits,0.25,0.5
0.4583883308853352,0.6734290800714992,0.2580736761698377,0.19027855347262454,0.1643205044898936,optdigits,0.2,0.5
0.24120001410622902,0.37881569608765103,0.07886281103420113,0.0857104519169327,0.07172007686399755,optdigits,0.3,0.1
0.2692119287962651,0.45541133771247455,0.09247112335901847,0.119836196165342,0.08244716375184138,optdigits,0.25,0.1
0.36252184656042896,0.6214728813190489,0.16710166998093998,0.20830170982994753,0.15402803871386067,optdigits,0.2,0.1
0.23874996463410095,0.38616403946655625,0.07533401854501022,0.07641940689979687,0.06305983533418463,optdigits,0.3,0.2
0.31012727108197186,0.4279233099970216,0.1384267413039693,0.1477025795157724,0.12406695734050202,optdigits,0.25,0.2
0.3254605888527924,0.5769242314065971,0.1002391328068512,0.16378865475093995,0.0680639618613473,optdigits,0.2,0.2
0.3188436088271081,0.37366583454492114,0.1607381042949306,0.14068905471008664,0.13568312763759827,optdigits,0.3,0.3
0.3421452988806156,0.45815137445290643,0.16929359650840978,0.15230829106622912,0.13433602230150626,optdigits,0.25,0.3
0.42271722854794364,0.6208859973316652,0.2545471501303971,0.2404907642215908,0.21192529517804112,optdigits,0.2,0.3
0.31369095662909907,0.37765174295963144,0.149047557038545,0.10694480337349191,0.10349752608939947,optdigits,0.3,0.4
0.3165317878218964,0.4389522572148582,0.1506832439973517,0.09174862395383693,0.07852735757680517,optdigits,0.25,0.4
0.34902946114468913,0.5926917428089239,0.1906075064842537,0.12228758382935509,0.05507307754824448,optdigits,0.2,0.4
0.36700570889456463,0.4085008148754266,0.19425284711385407,0.1387229922288898,0.13677227013191118,optdigits,0.3,0.5
0.3376110004193006,0.4323833005651061,0.1766276749344217,0.08688421637652712,0.07933976222603026,optdigits,0.25,0.5
0.43037958999527104,0.6314543851173109,0.3069768841157287,0.17864028385941283,0.16734064059724438,optdigits,0.2,0.5
0.21238265444427426,0.3553926088016659,0.09176112249493015,0.09967412767643138,0.08347366316031098,satimage,0.3,0.1
0.290296604004806,0.4498439660439391,0.16250375579870222,0.19038865785728062,0.15208313694410966,satimage,0.25,0.1
0.3614781005362498,0.6457633837739014,0.14678225675215023,0.2650639023699051,0.11844995640048138,satimage,0.2,0.1
0.21423998865852564,0.3525300281814199,0.09123744196278424,0.09653340920088144,0.0814760743087762,satimage,0.3,0.2
0.27506645221864523,0.4466688245024634,0.14623290883797913,0.1726981626627824,0.13313580443619744,satimage,0.25,0.2
0.3943340439131613,0.6428932364728474,0.1944768520909538,0.2852070455447314,0.1686137236518364,satimage,0.2,0.2
0.2819417357974206,0.3540577708279012,0.14814385847499975,0.14485655594460087,0.13488084548174684,satimage,0.3,0.3
0.32018410963964944,0.44202762222622033,0.17937278512018556,0.18904544891975616,0.16084286415699844,satimage,0.25,0.3
0.4166686947883818,0.6231995759772126,0.22144149976385674,0.287560747704738,0.18888637280220938,satimage,0.2,0.3
0.26609061085180785,0.3548240646603566,0.11629195830839474,0.10266535756077035,0.09421013906604905,satimage,0.3,0.4
0.23498177398930573,0.4099636525891748,0.08583179336416387,0.07782507545829552,0.0480130711762975,satimage,0.25,0.4
0.42121270431911684,0.6021585630762472,0.22009891416294303,0.26898552689521293,0.17154329750729397,satimage,0.2,0.4
0.3107349103500702,0.39581373578921875,0.14188753154173894,0.12069919230718454,0.11473479306216433,satimage,0.3,0.5
0.3248093571656124,0.4724029137638499,0.15210502358440464,0.12941276934934567,0.11073508586799986,satimage,0.25,0.5
0.5000356698430652,0.6904852738708331,0.29189484421039114,0.30661869573754014,0.2499636713962281,satimage,0.2,0.5
0.27020308534436543,0.39831583619392996,0.13474125259788428,0.14188084511351626,0.1278103538640734,satimage,0.3,0.1
0.310365945936735,0.500654741609398,0.16674835849094677,0.19648773875477057,0.15655264747345599,satimage,0.25,0.1
0.46457495571864926,0.6870715976337594,0.28371800481044884,0.3352937065021784,0.270259844942622,satimage,0.2,0.1
0.2826058589840528,0.38678513166104905,0.14564531633537556,0.1498965534791783,0.1369215107280111,satimage,0.3,0.2
0.2081273837433573,0.45332426883020965,0.07030598170350577,0.10552033248365347,0.053232741944510734,satimage,0.25,0.2
0.4599466234651597,0.6438889187151303,0.27290953891062353,0.32740108273856344,0.25490530288692753,satimage,0.2,0.2
0.2604656719095365,0.36585821927501894,0.11727599366126536,0.11104634197002033,0.09980506489880424,satimage,0.3,0.3
0.33717750743158803,0.454394677466722,0.1858611408219512,0.191342565243677,0.16447263510968452,satimage,0.25,0.3
0.4496837022391464,0.6452702328898494,0.2538521532211156,0.30331043074455616,0.2188951243216071,satimage,0.2,0.3
0.2618584488965586,0.3752312964405667,0.1086945116729937,0.08842198688338117,0.07983582010457249,satimage,0.3,0.4
0.26297069707455234,0.4562924089344868,0.10985399628371387,0.09306505501257495,0.06482326689538974,satimage,0.25,0.4
0.5012415099838987,0.6910937619676385,0.3228542575234084,0.3263988059231995,0.2779465927343624,satimage,0.2,0.4
0.33094540378145954,0.3801795565583324,0.16405676636828062,0.13686984202376684,0.13163517378458406,satimage,0.3,0.5
0.30101714200135854,0.42173413380725244,0.13765547173646817,0.09908023497752036,0.0801977760434469,satimage,0.25,0.5
0.40809085037253795,0.6797722239338677,0.230554578355718,0.22262463503734065,0.13419011399716121,satimage,0.2,0.5
0.24730625272955264,0.42695562857164127,0.09399282040102946,0.10359351323438748,0.0866143614999173,satimage,0.3,0.1
0.3281843991728068,0.48203202071515044,0.16472418534016448,0.19416521322645836,0.15507437735684265,satimage,0.25,0.1
0.4120497467647592,0.7099120724007115,0.16612565182670833,0.2775310807522832,0.14038621857459152,satimage,0.2,0.1
0.24524720997178634,0.4007470610539826,0.09153112956079208,0.09708233213509393,0.0814726850301384,satimage,0.3,0.2
0.30067657281125815,0.48458367862244967,0.13957530835875112,0.1675938558647567,0.1240906832083921,satimage,0.25,0.2
0.46031483388099415,0.7813463587978885,0.24636804474605556,0.312870678695764,0.22273381331922154,satimage,0.2,0.2
0.25412463003679037,0.4148804369823713,0.09926745806248813,0.08995008755263459,0.07803085777323022,satimage,0.3,0.3
0.28378001933385005,0.49269330644350673,0.12562058755525876,0.1277629153037738,0.09299089496881772,satimage,0.25,0.3
0.5126236248157064,0.7065526061420487,0.32110681704207433,0.3481524131754764,0.28919634828206464,satimage,0.2,0.3
0.29165617136217853,0.4079329784937282,0.13469602463346592,0.10829109608312497,0.10069868278022381,satimage,0.3,0.4
0.33049131552937044,0.4563138540230944,0.17044513295133032,0.14490064011350598,0.12210878447633765,satimage,0.25,0.4
0.4097999474508771,0.7183999558897133,0.22192771733325045,0.2355580112299685,0.1321658847226649,satimage,0.2,0.4
0.2910256626177544,0.3811675347448004,0.1326117992415646,0.09036207062386037,0.0851083054817992,satimage,0.3,0.5
0.34890121562156706,0.4871960375987629,0.19456427675267252,0.14065491248475348,0.12615021990130643,satimage,0.25,0.5
0.47423964510994077,0.653709917315969,0.31293614358754107,0.26736548976711666,0.21180115405792527,satimage,0.2,0.5
0.08693124337898314,0.15563176159399764,0.031268738313678685,0.03105638030296964,0.027730579464793407,kropt,0.3,0.1
0.12659149740876427,0.17825421399845395,0.06885494913695839,0.070946007806085,0.06513363286632048,kropt,0.25,0.1
0.14979054153395835,0.24999869970242958,0.08594158391430679,0.10446375915164409,0.08004019441518342,kropt,0.2,0.1
0.0911286550065838,0.1506206586987822,0.031672885505477484,0.029084367669129415,0.02641374441112562,kropt,0.3,0.2
0.08613817681753323,0.1771639007286849,0.024835103008420345,0.02488313533729443,0.017739537512486303,kropt,0.25,0.2
0.1545599123078051,0.24302995654308923,0.08686586507835625,0.09888634105359621,0.07834322025315964,kropt,0.2,0.2
0.1212148429584783,0.15712444137280612,0.04501404403895613,0.036068552217358635,0.03468134341470283,kropt,0.3,0.3
0.11248126799805405,0.1736910992227627,0.03448625522516343,0.0236891539589296,0.020060918826169363,kropt,0.25,0.3
0.1922106116839879,0.2591700092468232,0.10745749088339071,0.10233216858739964,0.09219503493510887,kropt,0.2,0.3
0.15965280660466508,0.1768286513845229,0.05688434658358084,0.04366346925966545,0.0430491835316892,kropt,0.3,0.4
0.20515600061501965,0.2372152027775723,0.10023168186424529,0.08677026588576295,0.08562058175656789,kropt,0.25,0.4
0.23836300888775128,0.3167867705740922,0.12677620567569012,0.1106433807539374,0.1058409877029041,kropt,0.2,0.4
0.2297894089085049,0.2491086922064159,0.09660204875302081,0.08233246101661117,0.08204055326722223,kropt,0.3,0.5
0.22874015925145363,0.2856968651752123,0.09302437330390016,0.0729834793707967,0.0721955098050161,kropt,0.25,0.5
0.24368994624926854,0.3534831259460126,0.10409626127807037,0.07181756979032199,0.06776804664075102,kropt,0.2,0.5
0.12145772398283869,0.16144162759614034,0.060100807102062656,0.05974336021737168,0.05713779723271,kropt,0.3,0.1
0.11064251604844556,0.19530873251977973,0.045880967714849785,0.04917511037699248,0.04203763260574359,kropt,0.25,0.1
0.13505519891484338,0.2774658823981517,0.0647031131022984,0.08900323392492386,0.0580090089365992,kropt,0.2,0.1
0.10233073039622112,0.170562955564708,0.03815781598289968,0.0343546818701945,0.03157996397976096,kropt,0.3,0.2
0.16822227390579572,0.1907046498059753,0.10396221086896906,0.10090211700393019,0.09753856815435578,kropt,0.25,0.2
0.14554918388917218,0.25171609270951706,0.07513872566671048,0.08658636369424343,0.06191204117273114,kropt,0.2,0.2
0.11314825106894698,0.1596158961063196,0.04081931509373338,0.024659478772378108,0.023244848915083906,kropt,0.3,0.3
0.14456031585917245,0.19004496565492268,0.07365142699574774,0.05380870676537696,0.05096014984655415,kropt,0.25,0.3
0.1565001028060545,0.23370623383550726,0.0896329660860027,0.0635690716218072,0.050231278526241846,kropt,0.2,0.3
0.1568955930638273,0.18116808622271754,0.07275698197095656,0.04571802449054069,0.04516741322757437,kropt,0.3,0.4
0.1966968945929487,0.21210873393685195,0.11641317191378729,0.08361473992582674,0.08264380077040659,kropt,0.25,0.4
0.19479598984343255,0.28329734472828116,0.12920478457041584,0.06865849739113172,0.06270523731987775,kropt,0.2,0.4
0.2066043156879125,0.21941915345663895,0.10991349544835437,0.07594443949698004,0.07571512815673595,kropt,0.3,0.5
0.2206311333330929,0.24898180471430215,0.13110528673689492,0.08421646303851564,0.083678944187588,kropt,0.25,0.5
0.2784897267905876,0.36134653782773596,0.20519269434056567,0.13258251285777697,0.13062545027054362,kropt,0.2,0.5
0.15064365262234156,0.17204535777248264,0.08217608643755611,0.08195975086948232,0.07962256923809878,kropt,0.3,0.1
0.11826151106104298,0.22096460730834974,0.044942824362765976,0.04883295795244299,0.04127281077932399,kropt,0.25,0.1
0.173585491887565,0.3026369282753966,0.09220193556557378,0.11266490625781199,0.08653224602479298,kropt,0.2,0.1
0.12855310897517283,0.17733490672888882,0.05963769216657057,0.05434825987218273,0.05204957008100594,kropt,0.3,0.2
0.10416345729644763,0.20645872644767826,0.03297278037261894,0.02864269410065439,0.021704479756697086,kropt,0.25,0.2
0.16711096271310272,0.2916503236243653,0.09249989723304018,0.09736806167246724,0.0748019772019765,kropt,0.2,0.2
0.13692739162738227,0.1737376044869444,0.0704689263975157,0.04775132784824145,0.04672956299917106,kropt,0.3,0.3
0.16427194577650595,0.20836077912975987,0.10196099399701311,0.07160319027085776,0.06931559585914436,kropt,0.25,0.3
0.1677832710461962,0.2569449935947278,0.11911304767871382,0.07022602297173156,0.05920366510520256,kropt,0.2,0.3
0.1581063280713091,0.18846276787842975,0.09060564581844863,0.05142108990517951,0.05092965325518923,kropt,0.3,0.4
0.1650430744420758,0.20613129052562118,0.11228406684872813,0.0553892713517767,0.05446631091580922,kropt,0.25,0.4
0.16815366212130023,0.2605220115021452,0.14941274630025864,0.04602785958380983,0.04023773540316712,kropt,0.2,0.4
0.1623169772654034,0.18758183710090767,0.09558148471020891,0.042855612499280896,0.042625705611352205,kropt,0.3,0.5
0.18941062658232127,0.21865082561517332,0.13805836042340866,0.06528262563507715,0.06480304655368502,kropt,0.25,0.5
0.20167224980727616,0.3162167311144361,0.2022588142781354,0.06630010312328542,0.06430424687913434,kropt,0.2,0.5
